SUBSCRIBER_ID,BNUM_OUT,BNUM_IN,PROD_CNT_MACRO,REV_BUN_MAC,REV_OUT,USAGE_OUT_INT_DUR,USAGE_OUT_OFFNET_DUR,USAGE_OUT_ONNET_DUR,LNE_TENURE,TOPUP_AMT,TOPUP_CNT,CHURN
3982,8.0,20.0,-1.0,-1.0,2.0,0.0,2.0,20.0,94,2.0,1.0,0
3983,4.0,9.0,-1.0,-1.0,1.0,2.0,1.0,2.0,131,3.0,1.0,0
3984,12.0,14.0,0.0,-1.0,0.0,0.0,0.0,767.0,161,3.0,1.0,0
3985,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,116,-1.0,-1.0,0
3986,2.0,3.0,0.0,-1.0,1.0,0.0,0.0,0.0,87,-1.0,-1.0,1
3987,1.0,13.0,-1.0,-1.0,0.0,0.0,1.0,0.0,164,-1.0,-1.0,1
3988,27.0,41.0,3.0,3.0,0.0,0.0,0.0,95.0,159,3.0,3.0,0
3989,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,17.0,163,-1.0,-1.0,1
3990,13.0,20.0,-1.0,-1.0,5.0,0.0,15.0,132.0,136,6.0,2.0,0
3991,3.0,8.0,-1.0,-1.0,0.0,0.0,2.0,0.0,86,-1.0,-1.0,0
3992,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,116,1.0,1.0,0
3993,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,137,-1.0,-1.0,0
3994,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,1.0,78,-1.0,-1.0,0
3995,2.0,7.0,0.0,-1.0,1.0,0.0,0.0,5.0,165,-1.0,-1.0,0
3996,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,97,-1.0,-1.0,1
3997,22.0,25.0,1.0,2.0,8.0,0.0,36.0,22.0,107,12.0,7.0,0
3998,23.0,28.0,0.0,-1.0,0.0,0.0,1.0,0.0,134,2.0,1.0,0
3999,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,164,-1.0,-1.0,1
4000,23.0,33.0,2.0,5.0,1.0,0.0,0.0,111.0,100,6.0,2.0,0
4001,9.0,10.0,-1.0,-1.0,2.0,0.0,4.0,15.0,77,2.0,1.0,0
4002,9.0,22.0,0.0,-1.0,1.0,0.0,0.0,0.0,98,5.0,2.0,0
4003,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,165,-1.0,-1.0,1
4004,1.0,0.0,1.0,1.0,0.0,0.0,0.0,58.0,6,2.0,1.0,1
4005,5.0,10.0,0.0,-1.0,1.0,0.0,0.0,6.0,164,2.0,1.0,0
4006,1.0,19.0,0.0,-1.0,0.0,0.0,0.0,5.0,163,-1.0,-1.0,0
4007,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,66,-1.0,-1.0,0
4008,6.0,7.0,-1.0,-1.0,1.0,0.0,5.0,3.0,102,-1.0,-1.0,0
4009,2.0,1.0,-1.0,-1.0,1.0,0.0,0.0,5.0,150,5.0,1.0,0
4010,0.0,2.0,0.0,-1.0,2.4848619768477294,0.0,0.0,0.0,142,-1.0,0.0,0
4011,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,97,-1.0,-1.0,0
4012,0.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,95,-1.0,-1.0,0
4013,0.0,3.0,0.0,-1.0,2.4848619768477294,0.0,0.0,0.0,106,1.0,1.0,0
4014,4.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,113,-1.0,-1.0,0
4015,15.0,21.0,3.0,2.0,0.0,0.0,0.0,252.0,93,3.0,3.0,0
4016,18.0,20.0,1.0,2.0,1.0,0.0,0.0,57.0,46,4.0,2.0,0
4017,22.0,31.0,-1.0,-1.0,13.0,3.0,51.0,26.0,121,40.0,2.0,1
4018,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,124,-1.0,-1.0,1
4019,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,107,-1.0,-1.0,1
4020,23.0,17.0,3.0,2.0,1.0,0.0,1.0,345.0,161,4.0,3.0,0
4021,54.0,54.0,3.0,7.0,5.0,2.0,3.0,223.0,102,13.0,3.0,1
4022,0.0,22.0,0.0,-1.0,0.0,0.0,0.0,0.0,137,-1.0,-1.0,0
4023,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,188,-1.0,-1.0,0
4024,1.0,0.0,-1.0,-1.0,1.0,3.0,0.0,0.0,102,-1.0,-1.0,1
4025,24.0,29.0,4.0,3.0,2.0,0.0,25.0,28.0,150,4.0,4.0,0
4026,24.0,24.0,0.0,-1.0,9.0,0.0,29.0,18.0,90,13.0,6.0,0
4027,2.0,2.0,0.0,-1.0,0.0,0.0,2.0,0.0,151,-1.0,-1.0,1
4028,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,114,-1.0,0.0,1
4029,33.0,37.0,3.0,2.0,1.0,0.0,1.0,416.0,137,5.0,5.0,0
4030,36.0,25.0,4.0,7.0,4.0,0.0,7.0,1374.0,134,13.0,8.0,0
4031,0.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,97,-1.0,-1.0,0
4032,12.0,10.0,-1.0,-1.0,5.0,0.0,5.0,0.0,106,10.0,1.0,0
4033,7.0,5.0,1.0,1.0,0.0,0.0,0.0,13.0,107,1.0,1.0,1
4034,5.0,5.0,-1.0,-1.0,2.0,0.0,9.0,5.0,81,5.0,1.0,1
4035,9.0,14.0,-1.0,-1.0,2.0,0.0,7.0,12.0,97,4.0,2.0,0
4036,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,161,-1.0,-1.0,0
4037,3.0,4.0,-1.0,-1.0,1.0,0.0,1.0,8.0,107,-1.0,-1.0,0
4038,4.0,7.0,-1.0,-1.0,1.0,0.0,0.0,5.0,154,-1.0,0.0,0
4039,8.0,13.0,-1.0,-1.0,1.0,0.0,7.0,1.0,104,2.0,1.0,0
4040,2.0,2.0,-1.0,-1.0,1.0,0.0,0.0,4.0,151,-1.0,-1.0,1
4041,13.0,19.0,0.0,-1.0,2.0,0.0,1.0,4.0,153,5.0,1.0,0
4042,27.0,29.0,4.0,8.0,2.0,0.0,9.0,34.0,91,11.0,5.0,0
4043,7.0,9.0,0.0,-1.0,1.0,0.0,1.0,17.0,111,2.0,1.0,1
4044,2.0,4.0,-1.0,-1.0,1.0,0.0,6.0,0.0,139,-1.0,-1.0,1
4045,2.0,15.0,-1.0,-1.0,1.0,0.0,3.0,0.0,96,2.0,1.0,0
4046,35.0,33.0,5.0,7.0,0.0,0.0,0.0,269.0,97,7.0,5.0,0
4047,64.0,89.0,-1.0,-1.0,60.0,0.0,220.0,136.0,86,75.0,4.0,0
4048,6.0,19.0,0.0,-1.0,4.0,0.0,5.0,21.0,85,5.0,3.0,0
4049,1.0,3.0,0.0,-1.0,5.0,11.0,0.0,0.0,187,-1.0,0.0,0
4050,37.0,57.0,4.0,6.0,5.0,3.0,20.0,544.0,102,13.0,6.0,0
4051,7.0,15.0,0.0,-1.0,1.0,0.0,6.0,18.0,71,1.0,1.0,1
4052,9.847960992907801,14.55252659574468,-1.0,-1.0,1.0,0.0,0.0,0.0,146,-1.0,-1.0,1
4053,16.0,40.0,-1.0,-1.0,3.0,0.0,3.0,51.0,86,4.0,2.0,0
4054,11.0,8.0,2.0,1.0,0.0,0.0,0.0,103.0,79,2.0,1.0,0
4055,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,116,-1.0,-1.0,0
4056,1.0,5.0,-1.0,-1.0,1.0,0.0,7.0,0.0,116,1.0,1.0,0
4057,16.0,23.0,0.0,-1.0,0.0,0.0,2.0,2.0,89,-1.0,0.0,1
4058,6.0,11.0,-1.0,-1.0,3.0,0.0,12.0,8.0,168,-1.0,0.0,0
4059,25.0,28.0,3.0,2.0,5.0,19.0,8.0,173.0,188,9.0,8.0,0
4060,25.0,35.0,1.0,4.0,7.0,0.0,46.0,66.0,100,10.0,2.0,0
4061,1.0,4.0,-1.0,-1.0,0.0,0.0,0.0,1.0,158,-1.0,-1.0,1
4062,0.0,17.0,-1.0,-1.0,0.0,0.0,0.0,0.0,89,-1.0,-1.0,0
4063,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,90,1.0,1.0,0
4064,7.0,4.0,-1.0,-1.0,2.0,1.0,6.0,6.0,74,5.0,2.0,0
4065,9.0,3.0,0.0,-1.0,0.0,0.0,0.0,40.0,85,-1.0,0.0,1
4066,7.0,28.0,0.0,-1.0,22.0,139.0,2.0,4.0,77,28.0,13.0,0
4067,3.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,70,-1.0,-1.0,1
4068,18.0,31.0,-1.0,-1.0,5.0,0.0,24.0,13.0,108,5.0,2.0,0
4069,1.0,5.0,-1.0,-1.0,1.0,0.0,0.0,2.0,120,-1.0,-1.0,1
4070,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,90,-1.0,-1.0,1
4071,7.0,9.0,2.0,3.0,1.0,0.0,0.0,270.0,106,4.0,3.0,0
4072,3.0,12.0,-1.0,-1.0,1.0,1.0,1.0,2.0,188,2.0,1.0,0
4073,21.0,31.0,3.0,2.0,0.0,0.0,2.0,171.0,165,2.0,3.0,0
4074,8.0,14.0,-1.0,-1.0,5.0,0.0,17.0,25.0,113,7.0,4.0,0
4075,5.0,4.0,-1.0,-1.0,2.0,0.0,9.0,2.0,135,3.0,1.0,0
4076,8.0,17.0,-1.0,-1.0,17.0,0.0,113.0,8.0,126,16.0,4.0,0
4077,5.0,10.0,-1.0,-1.0,3.0,0.0,8.0,13.0,141,5.0,2.0,0
4078,2.0,23.0,-1.0,-1.0,1.0,0.0,0.0,4.0,139,1.0,1.0,0
4079,34.0,44.0,0.0,-1.0,14.0,0.0,27.0,9.0,151,16.0,8.0,0
4080,6.0,9.0,-1.0,-1.0,3.0,0.0,20.0,1.0,91,4.0,2.0,0
4081,0.0,3.0,-1.0,-1.0,2.4848619768477294,0.0,0.0,0.0,166,-1.0,-1.0,0
4082,0.0,3.0,0.0,-1.0,2.4848619768477294,0.0,0.0,0.0,164,-1.0,-1.0,0
4083,39.0,52.0,1.0,2.0,0.0,0.0,0.0,65.0,107,2.0,1.0,0
4084,0.0,15.0,-1.0,-1.0,0.0,0.0,0.0,0.0,107,1.0,1.0,0
4085,17.0,10.0,1.0,1.0,0.0,0.0,0.0,251.0,107,4.0,2.0,0
4086,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,136,-1.0,-1.0,0
4087,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,106,-1.0,-1.0,0
4088,5.0,20.0,-1.0,-1.0,5.0,0.0,18.0,13.0,87,5.0,1.0,0
4089,27.0,36.0,-1.0,-1.0,16.0,0.0,95.0,28.0,164,22.0,5.0,0
4090,24.0,26.0,-1.0,-1.0,17.0,0.0,6.0,0.0,142,20.0,2.0,0
4091,29.0,14.0,3.0,2.0,1.0,0.0,28.0,279.0,143,4.0,3.0,0
4092,0.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,149,-1.0,-1.0,1
4093,31.0,29.0,4.0,8.0,0.0,0.0,0.0,264.0,91,7.0,5.0,0
4094,21.0,20.0,4.0,4.0,2.0,39.0,3.0,645.0,107,7.0,5.0,0
4095,6.0,11.0,-1.0,-1.0,1.0,0.0,2.0,0.0,112,2.0,1.0,0
4096,17.0,22.0,-1.0,-1.0,3.0,0.0,1.0,0.0,90,4.0,2.0,0
4097,9.847960992907801,14.55252659574468,0.0,-1.0,0.0,0.0,0.0,0.0,147,-1.0,-1.0,1
4098,31.0,23.0,1.0,2.0,1.0,0.0,35.0,22.0,89,2.0,1.0,0
4099,0.0,26.0,-1.0,-1.0,0.0,0.0,0.0,0.0,156,-1.0,-1.0,0
4100,31.0,47.0,4.0,8.0,1.0,0.0,2.0,348.0,150,9.0,3.0,0
4101,11.0,7.0,-1.0,-1.0,8.0,0.0,35.0,2.0,114,12.0,2.0,1
4102,1.0,24.0,0.0,-1.0,2.0,0.0,0.0,1.0,187,-1.0,-1.0,0
4103,3.0,3.0,-1.0,-1.0,0.0,0.0,0.0,5.0,82,1.0,1.0,1
4104,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,66,-1.0,-1.0,0
4105,0.0,11.0,-1.0,-1.0,0.0,0.0,0.0,0.0,102,-1.0,-1.0,0
4106,8.0,16.0,-1.0,-1.0,1.0,0.0,3.0,12.0,114,1.0,1.0,0
4107,8.0,6.0,-1.0,-1.0,3.0,0.0,19.0,7.0,70,5.0,2.0,0
4108,0.0,10.0,-1.0,-1.0,0.0,0.0,0.0,0.0,117,-1.0,-1.0,0
4109,22.0,20.0,2.0,7.0,1.0,0.0,0.0,1201.0,142,8.0,2.0,0
4110,0.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,60,1.0,1.0,0
4111,8.0,19.0,0.0,-1.0,4.0,0.0,18.0,9.0,100,4.0,2.0,0
4112,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,60,-1.0,-1.0,0
4113,17.0,21.0,-1.0,-1.0,5.0,0.0,7.0,11.0,138,6.0,3.0,0
4114,4.0,3.0,-1.0,-1.0,3.0,0.0,19.0,1.0,95,-1.0,0.0,0
4115,4.0,11.0,-1.0,-1.0,1.0,0.0,0.0,0.0,102,-1.0,-1.0,0
4116,8.0,3.0,-1.0,-1.0,8.0,0.0,14.0,46.0,134,9.0,6.0,0
4117,5.0,11.0,0.0,-1.0,1.0,0.0,2.0,2.0,138,2.0,1.0,0
4118,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,150,-1.0,-1.0,0
4119,1.0,2.0,-1.0,-1.0,3.0,0.0,21.0,0.0,165,4.0,2.0,0
4120,6.0,20.0,-1.0,-1.0,4.0,0.0,28.0,0.0,60,3.0,1.0,0
4121,27.0,57.0,-1.0,-1.0,14.0,0.0,41.0,40.0,137,15.0,2.0,0
4122,3.0,2.0,0.0,-1.0,0.0,0.0,2.0,0.0,134,-1.0,0.0,1
4123,2.0,2.0,-1.0,-1.0,1.0,0.0,1.0,0.0,135,3.0,1.0,1
4124,25.0,45.0,4.0,5.0,1.0,0.0,5.0,400.0,77,6.0,4.0,0
4125,5.0,12.0,-1.0,-1.0,0.0,0.0,0.0,0.0,102,1.0,1.0,0
4126,1.0,6.0,-1.0,-1.0,1.0,0.0,6.0,0.0,128,1.0,1.0,0
4127,5.0,9.0,-1.0,-1.0,2.0,0.0,7.0,9.0,90,2.0,1.0,0
4128,5.0,3.0,-1.0,-1.0,1.0,0.0,3.0,9.0,142,-1.0,-1.0,1
4129,51.0,46.0,3.0,7.0,0.0,0.0,3.0,1236.0,78,40.0,2.0,0
4130,5.0,23.0,-1.0,-1.0,2.0,0.0,6.0,12.0,105,2.0,1.0,0
4131,1.0,6.0,-1.0,-1.0,0.0,0.0,0.0,2.0,105,-1.0,-1.0,0
4132,6.0,6.0,-1.0,-1.0,4.0,0.0,36.0,1.0,143,6.0,3.0,0
4133,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,105,-1.0,-1.0,0
4134,8.0,7.0,1.0,2.0,6.0,0.0,5.0,38.0,155,10.0,1.0,1
4135,34.0,33.0,5.0,8.0,4.0,0.0,19.0,684.0,118,13.0,5.0,0
4136,0.0,2.0,0.0,-1.0,2.0,0.0,0.0,0.0,136,2.0,2.0,0
4137,26.0,43.0,4.0,8.0,0.0,0.0,0.0,115.0,109,8.0,4.0,0
4138,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,139,-1.0,-1.0,1
4139,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,2.0,80,1.0,1.0,1
4140,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,163,-1.0,0.0,0
4141,2.0,6.0,-1.0,-1.0,0.0,0.0,1.0,1.0,107,-1.0,-1.0,0
4142,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,85,-1.0,-1.0,0
4143,10.0,17.0,-1.0,-1.0,14.0,0.0,48.0,36.0,153,50.0,1.0,0
4144,9.0,25.0,0.0,-1.0,1.0,0.0,4.0,3.0,146,2.0,1.0,0
4145,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,164,-1.0,-1.0,0
4146,9.0,17.0,-1.0,-1.0,2.0,0.0,3.0,0.0,163,2.0,2.0,0
4147,5.0,12.0,-1.0,-1.0,3.0,0.0,4.0,0.0,136,5.0,2.0,0
4148,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,150,-1.0,-1.0,0
4149,24.0,26.0,1.0,1.0,1.0,0.0,4.0,80.0,101,3.0,2.0,0
4150,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,137,-1.0,-1.0,1
4151,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,106,-1.0,-1.0,1
4152,2.0,2.0,-1.0,-1.0,1.0,0.0,5.0,0.0,149,2.0,1.0,1
4153,18.0,18.0,2.0,1.0,0.0,0.0,0.0,134.0,84,2.0,3.0,0
4154,15.0,17.0,1.0,2.0,0.0,0.0,2.0,98.0,82,2.0,1.0,0
4155,0.0,34.0,-1.0,-1.0,0.0,0.0,0.0,0.0,150,-1.0,-1.0,0
4156,19.0,15.0,5.0,5.0,1.0,0.0,0.0,1170.0,159,6.0,3.0,0
4157,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,101,-1.0,0.0,0
4158,34.0,20.0,4.0,3.0,1.0,0.0,3.0,219.0,112,4.0,4.0,0
4159,0.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,188,-1.0,-1.0,0
4160,21.0,19.0,-1.0,-1.0,9.0,0.0,44.0,30.0,141,9.0,7.0,0
4161,17.0,20.0,-1.0,-1.0,7.0,0.0,15.0,32.0,135,9.0,3.0,0
4162,18.0,31.0,1.0,1.0,2.0,0.0,13.0,141.0,136,4.0,2.0,0
4163,6.0,8.0,-1.0,-1.0,0.0,0.0,0.0,31.27,82,-1.0,-1.0,0
4164,0.0,55.0,-1.0,-1.0,0.0,0.0,0.0,0.0,189,-1.0,-1.0,0
4165,6.0,8.0,0.0,-1.0,2.0,0.0,0.0,0.0,146,2.0,1.0,0
4166,19.0,19.0,-1.0,-1.0,11.0,0.0,25.0,0.0,84,22.0,3.0,0
4167,43.0,44.0,4.0,10.0,2.0,0.0,3.0,1635.0,107,11.0,5.0,0
4168,4.0,4.0,1.0,1.0,4.0,6.0,2.0,2.0,83,5.0,1.0,1
4169,63.0,44.0,2.0,11.0,13.0,0.0,213.0,289.0,86,27.0,17.0,1
4170,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,25,-1.0,-1.0,1
4171,0.0,18.0,0.0,-1.0,0.0,0.0,0.0,0.0,107,-1.0,-1.0,0
4172,2.0,10.0,-1.0,-1.0,0.0,0.0,1.0,1.0,100,1.0,1.0,0
4173,0.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,74,-1.0,-1.0,0
4174,5.0,5.0,-1.0,-1.0,3.0,0.0,3.0,17.0,159,5.0,1.0,0
4175,3.0,6.0,-1.0,-1.0,1.0,0.0,3.0,1.0,101,-1.0,0.0,0
4176,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,121,-1.0,-1.0,0
4177,7.0,10.0,-1.0,-1.0,3.0,0.0,13.0,6.0,106,4.0,2.0,0
4178,18.0,13.0,3.0,4.0,0.0,0.0,1.0,109.0,89,5.0,3.0,0
4179,18.0,14.0,-1.0,-1.0,11.0,8.0,34.0,24.0,153,10.0,2.0,0
4180,4.0,5.0,-1.0,-1.0,7.0,0.0,7.0,39.0,147,8.0,4.0,0
4181,1.0,2.0,-1.0,-1.0,0.0,0.0,1.0,0.0,95,1.0,1.0,0
4182,16.0,12.0,0.0,-1.0,0.0,0.0,0.0,66.0,105,-1.0,0.0,0
4183,1.0,29.0,-1.0,-1.0,0.0,0.0,0.0,0.0,161,-1.0,-1.0,0
4184,14.0,13.0,0.0,-1.0,5.0,0.0,5.0,32.0,112,3.0,1.0,0
4185,6.0,2.0,-1.0,-1.0,0.0,0.0,0.0,13.06,85,-1.0,-1.0,1
4186,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,88,-1.0,-1.0,1
4187,11.0,13.0,-1.0,-1.0,2.0,0.0,1.0,2.0,69,3.0,2.0,0
4188,9.0,14.0,5.0,3.0,2.0,0.0,2.0,120.0,150,4.0,2.0,0
4189,13.0,17.0,1.0,1.0,0.0,0.0,0.0,154.0,187,-1.0,0.0,0
4190,20.0,32.0,-1.0,-1.0,5.0,0.0,4.0,8.0,190,5.0,2.0,0
4191,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,117,-1.0,-1.0,1
4192,22.0,13.0,2.0,1.0,0.0,0.0,0.0,158.0,109,2.0,3.0,0
4193,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,190,-1.0,-1.0,0
4194,2.0,2.0,-1.0,-1.0,1.0,0.0,2.0,5.0,142,-1.0,-1.0,1
4195,19.0,19.0,4.0,4.0,1.0,0.0,2.0,262.0,161,4.0,2.0,0
4196,1.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,147,-1.0,-1.0,0
4197,52.0,70.0,3.0,7.0,1.0,0.0,23.0,507.0,93,8.0,3.0,0
4198,2.0,5.0,-1.0,-1.0,0.0,0.0,0.0,1.0,165,-1.0,0.0,0
4199,1.0,5.0,-1.0,-1.0,1.0,0.0,4.0,0.0,139,-1.0,-1.0,0
4200,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,1.42,86,5.0,1.0,0
4201,1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,122,-1.0,-1.0,1
4202,0.0,21.0,-1.0,-1.0,0.0,0.0,0.0,0.0,148,-1.0,-1.0,0
4203,1.0,6.0,0.0,-1.0,0.0,0.0,0.0,750.0,101,1.0,1.0,0
4204,19.0,16.0,-1.0,-1.0,7.0,0.0,25.0,20.0,100,8.0,5.0,0
4205,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,189,-1.0,-1.0,0
4206,5.0,8.0,-1.0,-1.0,1.0,0.0,6.0,0.0,69,-1.0,-1.0,1
4207,7.0,14.0,4.0,9.0,1.0,0.0,1.0,157.0,83,11.0,5.0,0
4208,10.0,11.0,-1.0,-1.0,10.0,0.0,10.0,1.0,161,10.0,1.0,1
4209,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,163,-1.0,-1.0,1
4210,73.0,73.0,4.0,16.0,1.0,0.0,103.0,556.0,89,19.0,5.0,0
4211,36.0,10.0,4.0,3.0,1.0,0.0,9.0,320.0,150,5.0,4.0,0
4212,0.0,17.0,-1.0,-1.0,0.0,0.0,0.0,0.0,85,-1.0,-1.0,1
4213,4.0,4.0,-1.0,-1.0,9.0,0.0,2.0,19.0,113,10.0,1.0,0
4214,2.0,3.0,-1.0,-1.0,1.0,0.0,0.0,0.0,134,-1.0,-1.0,0
4215,15.0,23.0,4.0,8.0,0.0,0.0,0.0,890.0,106,8.0,4.0,0
4216,2.0,0.0,-1.0,-1.0,0.0,0.0,2.0,0.0,87,2.0,1.0,1
4217,5.0,5.0,-1.0,-1.0,1.0,0.0,1.0,9.0,112,2.0,1.0,0
4218,20.0,37.0,-1.0,-1.0,7.0,0.0,18.0,66.0,110,8.0,2.0,0
4219,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,2.0,85,1.0,1.0,0
4220,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,2.0,100,-1.0,-1.0,1
4221,14.0,23.0,-1.0,-1.0,5.0,0.0,11.0,10.0,150,5.0,3.0,0
4222,27.0,24.0,4.0,3.0,1.0,0.0,38.0,92.0,105,4.0,4.0,0
4223,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,107,-1.0,-1.0,1
4224,0.0,1.0,-1.0,-1.0,3.0,0.0,0.0,0.0,117,-1.0,-1.0,1
4225,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,97,-1.0,-1.0,1
4226,8.0,10.0,4.0,3.0,0.0,0.0,1.0,283.0,113,4.0,4.0,0
4227,12.0,15.0,1.0,1.0,2.0,0.0,22.0,53.0,82,2.0,1.0,0
4228,9.0,11.0,0.0,-1.0,7.0,0.0,24.0,8.0,137,8.0,2.0,1
4229,16.0,7.0,-1.0,-1.0,17.0,0.0,51.0,69.0,159,20.0,2.0,0
4230,8.0,48.0,-1.0,-1.0,2.0,0.0,5.0,7.0,114,2.0,1.0,0
4231,6.0,5.0,1.0,2.0,0.0,0.0,0.0,38.0,161,3.0,1.0,1
4232,9.847960992907801,14.55252659574468,-1.0,-1.0,1.0,0.0,0.0,0.0,151,-1.0,-1.0,1
4233,36.0,41.0,4.0,15.0,3.0,0.0,3.0,690.0,147,18.0,8.0,0
4234,4.0,8.0,1.0,1.0,1.0,0.0,3.0,2.0,93,2.0,1.0,1
4235,6.0,9.0,-1.0,-1.0,2.0,0.0,2.0,5.0,165,4.0,3.0,0
4236,6.0,9.0,-1.0,-1.0,1.0,0.0,2.0,1.0,104,4.0,2.0,0
4237,0.0,34.0,-1.0,-1.0,0.0,0.0,0.0,1.0,90,3.0,1.0,0
4238,5.0,3.0,1.0,1.0,0.0,0.0,0.0,88.0,150,-1.0,0.0,1
4239,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,65,-1.0,-1.0,1
4240,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,189,-1.0,-1.0,1
4241,14.0,13.0,0.0,-1.0,24.0,36.0,13.0,18.0,93,30.0,2.0,0
4242,12.0,22.0,4.0,4.0,0.0,0.0,0.0,202.0,163,5.0,1.0,0
4243,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,124,-1.0,-1.0,1
4244,0.0,10.0,0.0,-1.0,0.0,0.0,0.0,0.0,189,-1.0,-1.0,0
4245,0.0,9.0,0.0,-1.0,0.0,0.0,0.0,0.0,138,-1.0,-1.0,0
4246,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,117,-1.0,-1.0,0
4247,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,188,-1.0,-1.0,0
4248,26.0,31.0,0.0,-1.0,0.0,0.0,1.0,141.0,113,-1.0,0.0,0
4249,22.0,8.0,0.0,-1.0,15.0,0.0,41.0,280.0,164,10.0,2.0,0
4250,4.0,15.0,0.0,-1.0,1.0,0.0,4.0,0.0,130,-1.0,-1.0,0
4251,11.0,24.0,1.0,1.0,2.0,0.0,16.0,75.0,80,3.0,1.0,0
4252,6.0,51.0,-1.0,-1.0,1.0,0.0,0.0,0.0,153,-1.0,0.0,0
4253,3.0,7.0,0.0,-1.0,1.0,0.0,0.0,2.0,76,-1.0,0.0,0
4254,15.0,10.0,1.0,1.0,0.0,0.0,0.0,153.0,74,2.0,1.0,1
4255,21.0,25.0,1.0,4.0,2.0,0.0,17.0,29.0,188,11.0,3.0,0
4256,14.0,12.0,-1.0,-1.0,4.0,0.0,9.0,20.0,139,-1.0,-1.0,1
